Preferential,ProductAffected_2,FtaName,Roo_trans,Roo_packaging,Coo_retention,FtaCode,RooText_2,Coo_pen,ProductAffected_0,Coo_valid,productCode,ProductAffected_1,FtaStatusDesc,RooText_4,ProductAffected_4,Roo_wo,RooCode_1,partner,Roo_sets,MFN,Roo_demin,Coo_comp,Roo_outward,RooText_1,RooCode_0,Roo_rvcformula,Coo_err,Roo_accum,Roo_roll,rank,Roo_exhibitions,Coo_ver,FtaStatusDate,Coo_sup,ProductAffected_3,Coo_coo,Coo_app,RooText_3,RooCode_3,FtaId,FtaType,FtaScope,reporter,Roo_mo,Coo_tpi,Roo_indir,RooText_0,Coo_adv,Roo_draw,Roo_fungible,Coo_approved,Roo_terr,Roo_accessories,Coo_refund,RooCode_4,RooCode_2,Coo_exmptcoo
,,,,,,,,,,,8703900000,,,,,,,584,,,,,,,,,,,,1,,,,,,,,,,632,,,242,,,,,,,,,,,,,,
,,"Regional group, League Of Arab States",included,included,3 years,ITC00668,,provided,,6 months,8703900000,,IN FORCE,,,provided,,682,included,,included (10%),not provided,not included,,RVC 40%,build up / build down,provided,diagonal,included,1,included,Indirect,01.01.1998,provided,,authorized body,provided,,,651,Free trade agreement,"Plurilateral, Country-Country",434,provided,provided,included,"For the purposes of implementing the Arab rules of origins, without prejudice to Rule 5, the following goods and services shall be considered of national origin: a- Products acquired completely from any party-state in accordance with the provisions of Rule (7). b- Goods manufactured by any party-state, which includes input(s) from other party-state, and the added value of these good shall not be less than 40 percent according to the provisions of Rule (3), taking into consideration the provisions of Rule (4).",not provided,prohibition,not included,not included,included,included,included,,,included (less than USD 500)
,,,,,,,,,,,8703900000,,,,,,,585,,,,,,,,,,,,1,,,,,,,,,,877,,,583,,,,,,,,,,,,,,
,,"Regional group, SAARC",included,included,2 years,ITC00672,,provided,,12 months,8703900000,,IN FORCE,,,provided,,524,not included,,not included,not provided,not included,,"CTH and RVC 40% (30% for LDCs, 35% for Sri Lanka)",import content,provided,diagonal,not included,2,included,Indirect,01.01.2006,provided,,authorized body,not provided,,,654,Free trade agreement,"Plurilateral, Country-Country",462,provided,not provided,included,"Rule 8: Single Contracting State Content(a) Products originating in the exporting Contracting State shall be considered to be sufficiently worked or processed for the purposes of granting originating status if they fulfill the following conditions:(i) The final product is classified in a heading at the four digit level of the Harmonised Commodity Description and Coding System differently from those in which all the non-originating materials [5] used in its manufacture are classified and(ii) Products worked on or processed as a result of which the total value of the materials, parts or produce originating from other countries or of undetermined origin used does not exceed 60% of the FOB value of the products produced or obtained and the final process of manufacture is performed within the territory of the exporting Contracting State. Rule 10: Special Treatment to Least Developed Contracting States The products originating in the Least Developed Contracting States shall be allowed a favourable 10 percentage points applied to the percentage applied in Rule 8. The products originating in Sri Lanka shall be allowed a favourable 5 percentage points applied to the percentage applied in Rule 8.",not provided,not included,not included,not included,not included,not included,within 45 days,,,not included
,,,,,,,,,,,8703900000,,,,,,,598,,,,,,,,,,,,2,,,,,,,,,,148,,,184,,,,,,,,,,,,,,
,,"Regional group, COMESA",included,included,5 years,ITC00660,,provided,,not provided,8703900000,,IN FORCE,,,provided,,800,included,,not included,provided,not included,,WO or RVC 40% or RVC 35% or (CTH + ECT),import content,provided,diagonal,included,2,not included,Indirect,08.12.1994,not provided,,authorized body,provided,,,643,Free trade agreement,"Plurilateral, Country-Country",108,provided,not provided,included,"1 Goods shall be accepted as originating from a Member State if they are consigned directly from a Member State to a consignee in another Member State and: (a) They have been wholly produced as provided for in Rule 3 of this Protocol; or (b) They have been produced in the Member States wholly or partially from materials imported from outside the Member States or of undetermined origin by a process of production, which effects a substantial transformation of those materials such that: i. The c.i.f. value of those materials does not exceed 60 percent of the total cost of the materials used in the production of the goods; or ii. The value added resulting from the process of production accounts for at least 35 percent of the ex-factory cost of the goods; or Manufacture from materials classified in a heading other than that of the product, except from materials of headings 87.02, 87.04 to 87.06",not provided,not included,materials only,not included,not included,included,within 3 months,,,not included
,,,,,,,,,,,8703900000,,,,,,,659,,,,,,,,,,,,1,,,,,,,,,,141,,,388,,,,,,,,,,,,,,
,,,,,,,,,,,8703900000,,,,,,,834,,,,,,,,,,,,1,,,,,,,,,,853,,,788,,,,,,,,,,,,,,
,,,,,,,,,,,8703900000,,,,,,,478,,,,,,,,,,,,3,,,,,,,,,,853,,,226,,,,,,,,,,,,,,
,,,,,,,,,,,8703900000,,,,,,,854,,,,,,,,,,,,2,,,,,,,,,,853,,,266,,,,,,,,,,,,,,
,,,,,,,,,,,8703900000,,,,,,,478,,,,,,,,,,,,2,,,,,,,,,,853,,,140,,,,,,,,,,,,,,
,,,,,,,,,,,8703900000,,,,,,,558,,,,,,,,,,,,3,,,,,,,,,,538,,,340,,,,,,,,,,,,,,
,,,,,,,,,,,8703900000,,,,,,,076,,,,,,,,,,,,1,,,,,,,,,,604,,,032,,,,,,,,,,,,,,
,,,,,,,,,,,8703900000,,,,,,,694,,,,,,,,,,,,1,,,,,,,,,,853,,,226,,,,,,,,,,,,,,
,,,,,,,,,,,8703900000,,,,,,,757,,,,,,,,,,,,1,,,,,,,,,,353,,,352,,,,,,,,,,,,,,
,,,,,,,,,,,8703900000,,,,,,,736,,,,,,,,,,,,2,,,,,,,,,,853,,,694,,,,,,,,,,,,,,
,,,,,,,,,,,8703900000,,,,,,,400,,,,,,,,,,,,1,,,,,,,,,,651,,,012,,,,,,,,,,,,,,
,,,,,,,,,,,8703900000,,,,,,,740,,,,,,,,,,,,1,,,,,,,,,,141,,,659,,,,,,,,,,,,,,
,,,,,,,,,,,8703900000,,,,,,,740,,,,,,,,,,,,1,,,,,,,,,,270,,,212,,,,,,,,,,,,,,
,,,,,,,,,,,8703900000,,,,,,,232,,,,,,,,,,,,3,,,,,,,,,,853,,,120,,,,,,,,,,,,,,
,,,,,,,,,,,8703900000,,,,,,,842,,,,,,,,,,,,3,,,,,,,,,,538,,,340,,,,,,,,,,,,,,
,,,,,,,,,,,8703900000,,,,,,,450,,,,,,,,,,,,2,,,,,,,,,,853,,,204,,,,,,,,,,,,,,
,,,,,,,,,,,8703900000,,,,,,,780,,,,,,,,,,,,1,,,,,,,,,,269,,,188,,,,,,,,,,,,,,
,,MERCOSUR-SACU,included,included,3 years,ITC00625,,provided,,6 months,8703900000,,IN FORCE,,,provided,,600,included (RVC 85%),,included (10%),provided,not included,,CTH or RVC 40%,import content,provided,diagonal,not included,3,included,Indirect,01.04.2016,provided,,authorized body,not provided,,,611,Partial scope agreement,"Plurilateral, Group-Group",426,provided,not provided,included,"2 Goods which are not covered by this Agreement as listed in Annexes I and II, but which are incorporated into a good that is covered by this Agreement, are considered to be sufficiently worked or processed if :- these goods are manufactured from materials or products of any heading, except that of the good, or- the value of all non-originating materials or products used does not exceed 40% of the price of the good.",not provided,not included,not included,not included,included,included,within 6 months,,,amount not specified
,,,,,,,,,,,8703900000,,,,,,,804,,,,,,,,,,,,1,,,,,,,,,,642,,,051,,,,,,,,,,,,,,
,,,,,,,,,,,8703900000,,,,,,,662,,,,,,,,,,,,2,,,,,,,,,,18,,,028,,,,,,,,,,,,,,
,,,,,,,,,,,8703900000,,,,,,,762,,,,,,,,,,,,1,,,,,,,,,,642,,,031,,,,,,,,,,,,,,
,,,,,,,,,,,8703900000,,,,,,,882,,,,,,,,,,,,2,,,,,,,,,,148,,,184,,,,,,,,,,,,,,
,,,,,,,,,,,8703900000,,,,,,,584,,,,,,,,,,,,1,,,,,,,,,,669,,,296,,,,,,,,,,,,,,
,,,,,,,,,,,8703900000,,,,,,,430,,,,,,,,,,,,2,,,,,,,,,,145,,,288,,,,,,,,,,,,,,
,,,,,,,,,,,8703900000,,,,,,,699,,,,,,,,,,,,1,,,,,,,,,,654,,,462,,,,,,,,,,,,,,
,,,,,,,,,,,8703900000,,,,,,,740,,,,,,,,,,,,1,,,,,,,,,,640,,,052,,,,,,,,,,,,,,
,,,,,,,,,,,8703900000,,,,,,,180,,,,,,,,,,,,1,,,,,,,,,,643,,,024,,,,,,,,,,,,,,
,,,,,,,,,,,8703900000,,,,,,,566,,,,,,,,,,,,1,,,,,,,,,,853,,,450,,,,,,,,,,,,,,
,,,,,,,,,,,8703900000,,,,,,,340,,,,,,,,,,,,2,,,,,,,,,,295,,,222,,,,,,,,,,,,,,
,,,,,,,,,,,8703900000,,,,,,,600,,,,,,,,,,,,1,,,,,,,,,,25,,,032,,,,,,,,,,,,,,
,,,,,,,,,,,8703900000,,,,,,,438,,,,,,,,,,,,2,,,,,,,,,,351,,,352,,,,,,,,,,,,,,
,,,,,,,,,,,8703900000,,,,,,,566,,,,,,,,,,,,2,,,,,,,,,,145,,,132,,,,,,,,,,,,,,
,,,,,,,,,,,8703900000,,,,,,,678,,,,,,,,,,,,2,,,,,,,,,,853,,,148,,,,,,,,,,,,,,
,,,,,,,,,,,8703900000,,,,,,,579,,,,,,,,,,,,2,,,,,,,,,,322,,,438,,,,,,,,,,,,,,
,,,,,,,,,,,8703900000,,,,,,,702,,,,,,,,,,,,1,,,,,,,,,,416,,,414,,,,,,,,,,,,,,
,,RCEP,included,included,3 years,ITC00106,,provided,,1 year,8703900000,,IN FORCE,,,provided,,764,not included,,included (10%),not provided,not included,,RVC 40%,build up / build down,provided,diagonal,included,5,not included,Combined,01.01.2022,provided,,authorized body,provided,,,103,Free trade agreement,"Plurilateral, Country-Country",156,provided,provided,included,RVC40,within 90 days,not included,materials & final goods,included,not included,included,within 1 year,,,included (less than US$200)
,,,,,,,,,,,8703900000,,,,,,,188,,,,,,,,,,,,2,,,,,,,,,,280,,,156,,,,,,,,,,,,,,
,,,,,,,,,,,8703900000,,,,,,,438,,,,,,,,,,,,2,,,,,,,,,,854,,,352,,,,,,,,,,,,,,
,,,,,,,,,,,8703900000,,,,,,,566,,,,,,,,,,,,3,,,,,,,,,,853,,,178,,,,,,,,,,,,,,
,,"CEP, Hong Kong-New Zealand",included,included,7 years,ITC00101,,not provided,,not provided,8703900000,,IN FORCE,,,provided,,554,not included,,included (10%),provided,not included,,CTH and RVC 45%,build up / build down,not provided,bilateral,not included,3,not included,Direct,01.01.2011,not provided,,authorized body (for apparel) / self-certification (for other goods),provided,,,99,Free trade agreement,"Bilateral, Country-Country",344,provided,provided,included,Change to heading 8703 from any other heading provided there is a regional value content of not less than 45%.,within 60 days,not included,materials only,not included,included,included,within 1 year,,,included (less than US$1000)
,,,,,,,,,,,8703900000,,,,,,,780,,,,,,,,,,,,2,,,,,,,,,,18,,,328,,,,,,,,,,,,,,
,,,,,,,,,,,8703900000,,,,,,,776,,,,,,,,,,,,1,,,,,,,,,,877,,,242,,,,,,,,,,,,,,
,,,,,,,,,,,8703900000,,,,,,,586,,,,,,,,,,,,1,,,,,,,,,,542,,,364,,,,,,,,,,,,,,
,,,,,,,,,,,8703900000,,,,,,,052,,,,,,,,,,,,2,,,,,,,,,,18,,,028,,,,,,,,,,,,,,
,,,,,,,,,,,8703900000,,,,,,,768,,,,,,,,,,,,2,,,,,,,,,,853,,,384,,,,,,,,,,,,,,
,,,,,,,,,,,8703900000,,,,,,,659,,,,,,,,,,,,1,,,,,,,,,,640,,,308,,,,,,,,,,,,,,
,,,,,,,,,,,8703900000,,,,,,,212,,,,,,,,,,,,2,,,,,,,,,,13,,,028,,,,,,,,,,,,,,
,,,,,,,,,,,8703900000,,,,,,,894,,,,,,,,,,,,3,,,,,,,,,,853,,,012,,,,,,,,,,,,,,
,,,,,,,,,,,8703900000,,,,,,,694,,,,,,,,,,,,2,,,,,,,,,,145,,,478,,,,,,,,,,,,,,
,,,,,,,,,,,8703900000,,,,,,,748,,,,,,,,,,,,3,,,,,,,,,,853,,,266,,,,,,,,,,,,,,
,,,,,,,,,,,8703900000,,,,,,,174,,,,,,,,,,,,1,,,,,,,,,,853,,,120,,,,,,,,,,,,,,
,,,,,,,,,,,8703900000,,,,,,,608,,,,,,,,,,,,1,,,,,,,,,,196,,,360,,,,,,,,,,,,,,
,,,,,,,,,,,8703900000,,,,,,,583,,,,,,,,,,,,3,,,,,,,,,,877,,,520,,,,,,,,,,,,,,
,,,,,,,,,,,8703900000,,,,,,,418,,,,,,,,,,,,2,,,,,,,,,,196,,,036,,,,,,,,,,,,,,
,,,,,,,,,,,8703900000,,,,,,,520,,,,,,,,,,,,2,,,,,,,,,,632,,,242,,,,,,,,,,,,,,
,,,,,,,,,,,8703900000,,,,,,,862,,,,,,,,,,,,2,,,,,,,,,,178,,,484,,,,,,,,,,,,,,
,,,,,,,,,,,8703900000,,,,,,,918,,,,,,,,,,,,1,,,,,,,,,,171,,,175,,,,,,,,,,,,,,
,,,,,,,,,,,8703900000,,,,,,,858,,,,,,,,,,,,1,,,,,,,,,,52,,,600,,,,,,,,,,,,,,
,,,,,,,,,,,8703900000,,,,,,,332,,,,,,,,,,,,1,,,,,,,,,,18,,,212,,,,,,,,,,,,,,
,,,,,,,,,,,8703900000,,,,,,,710,,,,,,,,,,,,2,,,,,,,,,,351,,,426,,,,,,,,,,,,,,
,,,,,,,,,,,8703900000,,,,,,,818,,,,,,,,,,,,3,,,,,,,,,,853,,,624,,,,,,,,,,,,,,
,,,,,,,,,,,8703900000,,,,,,,112,,,,,,,,,,,,2,,,,,,,,,,316,,,051,,,,,,,,,,,,,,
,,,,,,,,,,,8703900000,,,,,,,728,,,,,,,,,,,,1,,,,,,,,,,853,,,480,,,,,,,,,,,,,,
,,,,,,,,,,,8703900000,,,,,,,764,,,,,,,,,,,,4,,,,,,,,,,692,,,418,,,,,,,,,,,,,,
,,SPARTECA,,,,ITC00688,,,,,8703900000,,IN FORCE,,,,,520,,,,,,,,,,,,2,,,01.01.2015,,,,,,,669,Partial scope agreement,"Plurilateral, Country-Country",296,,,,,,,,,,,,,,
,,,,,,,,,,,8703900000,,,,,,,426,,,,,,,,,,,,1,,,,,,,,,,853,,,270,,,,,,,,,,,,,,
,,,,,,,,,,,8703900000,,,,,,,579,,,,,,,,,,,,3,,,,,,,,,,332,,,438,,,,,,,,,,,,,,
,,,,,,,,,,,8703900000,,,,,,,694,,,,,,,,,,,,1,,,,,,,,,,853,,,174,,,,,,,,,,,,,,
,,,,,,,,,,,8703900000,,,,,,,740,,,,,,,,,,,,3,,,,,,,,,,141,,,670,,,,,,,,,,,,,,
,,"Regional group, League Of Arab States",included,included,3 years,ITC00668,,provided,,6 months,8703900000,,IN FORCE,,,provided,,887,included,,included (10%),not provided,not included,,RVC 40%,build up / build down,provided,diagonal,included,1,included,Indirect,01.01.1998,provided,,authorized body,provided,,,651,Free trade agreement,"Plurilateral, Country-Country",818,provided,provided,included,"For the purposes of implementing the Arab rules of origins, without prejudice to Rule 5, the following goods and services shall be considered of national origin: a- Products acquired completely from any party-state in accordance with the provisions of Rule (7). b- Goods manufactured by any party-state, which includes input(s) from other party-state, and the added value of these good shall not be less than 40 percent according to the provisions of Rule (3), taking into consideration the provisions of Rule (4).",not provided,prohibition,not included,not included,included,included,included,,,included (less than USD 500)
,,,,,,,,,,,8703900000,,,,,,,710,,,,,,,,,,,,1,,,,,,,,,,657,,,480,,,,,,,,,,,,,,
,,,,,,,,,,,8703900000,,,,,,,710,,,,,,,,,,,,1,,,,,,,,,,853,,,262,,,,,,,,,,,,,,
,,,,,,,,,,,8703900000,,,,,,,732,,,,,,,,,,,,3,,,,,,,,,,853,,,232,,,,,,,,,,,,,,
,,,,,,,,,,,8703900000,,,,,,,478,,,,,,,,,,,,3,,,,,,,,,,853,,,174,,,,,,,,,,,,,,
,,,,,,,,,,,8703900000,,,,,,,266,,,,,,,,,,,,3,,,,,,,,,,853,,,262,,,,,,,,,,,,,,
,,,,,,,,,,,8703900000,,,,,,,270,,,,,,,,,,,,1,,,,,,,,,,853,,,266,,,,,,,,,,,,,,
,,,,,,,,,,,8703900000,,,,,,,706,,,,,,,,,,,,3,,,,,,,,,,853,,,266,,,,,,,,,,,,,,
,,,,,,,,,,,8703900000,,,,,,,566,,,,,,,,,,,,2,,,,,,,,,,853,,,270,,,,,,,,,,,,,,
,,,,,,,,,,,8703900000,,,,,,,430,,,,,,,,,,,,3,,,,,,,,,,853,,,262,,,,,,,,,,,,,,
,,,,,,,,,,,8703900000,,,,,,,646,,,,,,,,,,,,2,,,,,,,,,,643,,,426,,,,,,,,,,,,,,
,,,,,,,,,,,8703900000,,,,,,,659,,,,,,,,,,,,1,,,,,,,,,,141,,,328,,,,,,,,,,,,,,
,,,,,,,,,,,8703900000,,,,,,,834,,,,,,,,,,,,1,,,,,,,,,,853,,,728,,,,,,,,,,,,,,
,,,,,,,,,,,8703900000,,,,,,,478,,,,,,,,,,,,2,,,,,,,,,,853,,,204,,,,,,,,,,,,,,
,,,,,,,,,,,8703900000,,,,,,,426,,,,,,,,,,,,1,,,,,,,,,,853,,,266,,,,,,,,,,,,,,
,,,,,,,,,,,8703900000,,,,,,,659,,,,,,,,,,,,1,,,,,,,,,,269,,,084,,,,,,,,,,,,,,
,,,,,,,,,,,8703900000,,,,,,,918,,,,,,,,,,,,1,,,,,,,,,,148,,,090,,,,,,,,,,,,,,
,,AAP.CE 35: MERCOSUR-Chile,included,included,2 years,ITC00031,,provided,,180 days,8703900000,,IN FORCE,,,provided,,152,not included,,not included,not provided,not included,,RVC 60%,included,not provided,diagonal,not included,2,not included,Indirect,01.10.1996,not provided,,authorized body,not provided,,,31,Free trade agreement,"Plurilateral, Country-Group",076,not provided,provided,not included,"C.- Cumplirán con el requisito de valor agregado en los países signatarios del 60%, a excepción de los que se establece en el Apéndice Nº 4.",within 60 days,not included,not included,included,included,not included,not included,,,not included
,,,,,,,,,,,8703900000,,,,,,,748,,,,,,,,,,,,2,,,,,,,,,,853,,,178,,,,,,,,,,,,,,
,,,,,,,,,,,8703900000,,,,,,,417,,,,,,,,,,,,4,,,,,,,,,,784,,,398,,,,,,,,,,,,,,
,,,,,,,,,,,8703900000,,,,,,,598,,,,,,,,,,,,3,,,,,,,,,,148,,,242,,,,,,,,,,,,,,
,,,,,,,,,,,8703900000,,,,,,,706,,,,,,,,,,,,3,,,,,,,,,,853,,,270,,,,,,,,,,,,,,
,,,,,,,,,,,8703900000,,,,,,,566,,,,,,,,,,,,2,,,,,,,,,,853,,,266,,,,,,,,,,,,,,
,,,,,,,,,,,8703900000,,,,,,,458,,,,,,,,,,,,2,,,,,,,,,,196,,,104,,,,,,,,,,,,,,
,,,,,,,,,,,8703900000,,,,,,,862,,,,,,,,,,,,1,,,,,,,,,,635,,,152,,,,,,,,,,,,,,
,,,,,,,,,,,8703900000,,,,,,,450,,,,,,,,,,,,3,,,,,,,,,,853,,,226,,,,,,,,,,,,,,
,,,,,,,,,,,8703900000,,,,,,,882,,,,,,,,,,,,3,,,,,,,,,,148,,,242,,,,,,,,,,,,,,
,,,,,,,,,,,8703900000,,,,,,,858,,,,,,,,,,,,3,,,,,,,,,,611,,,600,,,,,,,,,,,,,,
,,,,,,,,,,,8703900000,,,,,,,410,,,,,,,,,,,,1,,,,,,,,,,103,,,116,,,,,,,,,,,,,,
,,,,,,,,,,,8703900000,,,,,,,414,,,,,,,,,,,,1,,,,,,,,,,651,,,262,,,,,,,,,,,,,,
,,,,,,,,,,,8703900000,,,,,,,320,,,,,,,,,,,,3,,,,,,,,,,534,,,222,,,,,,,,,,,,,,
,,,,,,,,,,,8703900000,,,,,,,659,,,,,,,,,,,,2,,,,,,,,,,13,,,308,,,,,,,,,,,,,,
,,,,,,,,,,,8703900000,,,,,,,579,,,,,,,,,,,,1,,,,,,,,,,767,,,438,,,,,,,,,,,,,,
,,,,,,,,,,,8703900000,,,,,,,232,,,,,,,,,,,,3,,,,,,,,,,853,,,180,,,,,,,,,,,,,,
,,,,,,,,,,,8703900000,,,,,,,800,,,,,,,,,,,,2,,,,,,,,,,853,,,132,,,,,,,,,,,,,,
,,,,,,,,,,,8703900000,,,,,,,670,,,,,,,,,,,,2,,,,,,,,,,269,,,500,,,,,,,,,,,,,,
,,,,,,,,,,,8703900000,,,,,,,716,,,,,,,,,,,,1,,,,,,,,,,643,,,180,,,,,,,,,,,,,,
,,,,,,,,,,,8703900000,,,,,,,748,,,,,,,,,,,,1,,,,,,,,,,853,,,736,,,,,,,,,,,,,,
,,,,,,,,,,,8703900000,,,,,,,212,,,,,,,,,,,,1,,,,,,,,,,640,,,028,,,,,,,,,,,,,,
,,,,,,,,,,,8703900000,,,,,,,862,,,,,,,,,,,,1,,,,,,,,,,93,,,604,,,,,,,,,,,,,,
,,,,,,,,,,,8703900000,,,,,,,702,,,,,,,,,,,,4,,,,,,,,,,301,,,490,,,,,,,,,,,,,,
,,,,,,,,,,,8703900000,,,,,,,584,,,,,,,,,,,,1,,,,,,,,,,176,,,583,,,,,,,,,,,,,,
,,,,,,,,,,,8703900000,,,,,,,570,,,,,,,,,,,,1,,,,,,,,,,877,,,184,,,,,,,,,,,,,,
,,,,,,,,,,,8703900000,,,,,,,084,,,,,,,,,,,,1,,,,,,,,,,92,,,028,,,,,,,,,,,,,,
,,,,,,,,,,,8703900000,,,,,,,757,,,,,,,,,,,,3,,,,,,,,,,322,,,438,,,,,,,,,,,,,,
,,,,,,,,,,,8703900000,,,,,,,450,,,,,,,,,,,,2,,,,,,,,,,853,,,140,,,,,,,,,,,,,,
,,,,,,,,,,,8703900000,,,,,,,508,,,,,,,,,,,,3,,,,,,,,,,853,,,384,,,,,,,,,,,,,,
,,,,,,,,,,,8703900000,,,,,,,716,,,,,,,,,,,,1,,,,,,,,,,853,,,174,,,,,,,,,,,,,,
,,,,,,,,,,,8703900000,,,,,,,404,,,,,,,,,,,,1,,,,,,,,,,644,,,404,,,,,,,,,,,,,,
,,,,,,,,,,,8703900000,,,,,,,706,,,,,,,,,,,,2,,,,,,,,,,853,,,178,,,,,,,,,,,,,,
,,,,,,,,,,,8703900000,,,,,,,670,,,,,,,,,,,,2,,,,,,,,,,92,,,388,,,,,,,,,,,,,,
,,"FTA, EFTA-GCC",included,included,3 years,ITC00337,,provided,,12 months,8703900000,,IN FORCE,,,provided,,784,included (RVC 85%),,included (10%),not provided,included,,CTH or RVC 40%,import content,provided,diagonal,included,5,included,Indirect,01.07.2014,provided,,authorized body,not provided,,,331,Free trade agreement,"Plurilateral, Group-Group",757,provided,not provided,included,Manufacture from materials of any other heading or Manufacture in which the value of all the materials used does not exceed 60 % of the ex-works price of the product,not provided,prohibition,materials only,included,included,included,included,,,included (less than EUR 500)
